Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
52500,0.1840930465221405,0.9394,46970.0,,,,0.7468573745727539,0.7927,7927.0,2721.7791039943695
53000,0.17742287262916565,0.94134,47067.0,,,,0.7668693538665772,0.7884,7884.0,2747.809469938278
53500,0.1734977479839325,0.94264,47132.0,,,,0.7837117244720458,0.7839,7839.0,2773.804249048233
54000,0.1686438379573822,0.94336,47168.0,,,,0.7319074016571044,0.7958,7958.0,2799.959934949875
54500,0.1722743139219284,0.94314,47157.0,,,,0.749489400100708,0.7983,7983.0,2826.0288128852844
55000,0.17125132972717286,0.94366,47183.0,,,,0.7649914688110352,0.7942,7942.0,2851.972491979599
55500,0.1685956510925293,0.94546,47273.0,,,,0.7824990661621094,0.7821,7821.0,2877.9396600723267
56000,0.16326541330337524,0.94642,47321.0,,,,0.7827145278930664,0.7893,7893.0,2903.8818600177765
56500,0.16372079523086547,0.94506,47253.0,,,,0.7417870124816894,0.7999,7999.0,2929.8729560375214
57000,0.16536348118782043,0.94448,47224.0,,,,0.753720431137085,0.7888,7888.0,2955.811877965927
57500,0.16443964228630065,0.94646,47323.0,,,,0.7531218448638916,0.7956,7956.0,2981.814157962799
58000,0.16253670484542845,0.94656,47328.0,,,,0.8009574787139893,0.785,7850.0,3007.790967941284
58500,0.15431319368839264,0.9486,47430.0,,,,0.7402706237792969,0.8,8000.0,3033.740900993347
59000,0.15765789734840394,0.94786,47393.0,,,,0.7791110893249512,0.7927,7927.0,3059.722757101059
59500,0.15272253628730775,0.94954,47477.0,,,,0.7754283180236816,0.7874,7874.0,3085.6623470783234
60000,0.15747518384456635,0.94768,47384.0,,,,0.8316507732391357,0.7777,7777.0,3111.625231027603
60500,0.156569137134552,0.94864,47432.0,,,,0.7432097789764405,0.805,8050.0,3137.6205670833588
61000,0.15162606408119203,0.95036,47518.0,,,,0.769372900390625,0.7941,7941.0,3163.6500759124756
61500,0.15246983892917634,0.9505,47525.0,,,,0.7644250049591065,0.7896,7896.0,3189.6612350940704
62000,0.1471908231115341,0.95182,47591.0,,,,0.7500695335388183,0.7953,7953.0,3215.6912438869476
62500,0.15044689018249513,0.95128,47564.0,,,,0.7594554290771485,0.7968,7968.0,3241.7483830451965
63000,0.14208808217048646,0.95168,47584.0,,,,0.7673077014923095,0.7958,7958.0,3267.7904329299927
63500,0.14559373972415923,0.95226,47613.0,,,,0.8247491027832031,0.7831,7831.0,3293.8196609020233
64000,0.14698107545852662,0.9511,47555.0,,,,0.748346997833252,0.7922,7922.0,3319.873748064041
64500,0.1395947912836075,0.95406,47703.0,,,,0.7989486431121826,0.7921,7921.0,3345.9332509040833
65000,0.1424132816505432,0.9543,47715.0,,,,0.7408829288482666,0.7978,7978.0,3372.042270898819
