Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
62500,0.012003584329485893,0.99984,49992.0,0.06341147424280644,0.9815,9815.0,0.055663946628570556,0.982,9820.0,5043.4756190776825
63000,0.012006634850502015,0.99984,49992.0,0.06350327650904655,0.9815,9815.0,0.05566951938271523,0.9821,9821.0,5083.613732099533
63500,0.012006538448929786,0.99984,49992.0,0.06342963079810142,0.9815,9815.0,0.055640935003757476,0.9819,9819.0,5123.793804168701
64000,0.012005932463407516,0.99984,49992.0,0.0633918038904667,0.9817,9817.0,0.055638957750797274,0.9818,9818.0,5164.135281085968
64500,0.012004000180363655,0.99984,49992.0,0.06339196062088012,0.9817,9817.0,0.055600846832990644,0.982,9820.0,5204.460185050964
65000,0.012006797261238098,0.99984,49992.0,0.06344246436357498,0.9816,9816.0,0.055625754261016847,0.982,9820.0,5246.1529660224915
65500,0.012008558400273322,0.99984,49992.0,0.06343816114664078,0.9816,9816.0,0.055642499881982804,0.9821,9821.0,5286.376006126404
66000,0.012004744631648063,0.99984,49992.0,0.06341318179368972,0.9815,9815.0,0.05566209616661072,0.9819,9819.0,5326.606511116028
66500,0.012007155480980873,0.99984,49992.0,0.06345787069797516,0.9815,9815.0,0.05568822501897812,0.9821,9821.0,5366.957761049271
67000,0.012002973567843437,0.99986,49993.0,0.0634589845776558,0.9817,9817.0,0.05565337054133415,0.9818,9818.0,5407.318966150284
67500,0.012003406581282615,0.99984,49992.0,0.0634022247493267,0.9817,9817.0,0.05564095192551613,0.9817,9817.0,5447.632753133774
68000,0.012001607971787454,0.99984,49992.0,0.06343956172466278,0.9817,9817.0,0.05566852123737335,0.9821,9821.0,5487.924602031708
68500,0.012004683802127838,0.99984,49992.0,0.06340041683912277,0.9818,9818.0,0.055648233860731124,0.9818,9818.0,5528.45340514183
69000,0.012004497818350793,0.99984,49992.0,0.06340327315330506,0.9818,9818.0,0.0556307921230793,0.9819,9819.0,5568.988332033157
69500,0.012004116104841232,0.99984,49992.0,0.06341642665863037,0.9815,9815.0,0.05565851596593857,0.982,9820.0,5609.351726055145
70000,0.012003560383319855,0.99984,49992.0,0.06343555982112885,0.9815,9815.0,0.05567161170244217,0.9818,9818.0,5649.648239135742
70500,0.01200136922299862,0.99984,49992.0,0.06340498065948487,0.9817,9817.0,0.05561930686235428,0.982,9820.0,5690.4385731220245
71000,0.01200129132926464,0.99984,49992.0,0.0634029116988182,0.9813,9813.0,0.055628676360845564,0.9818,9818.0,5730.799241065979
71500,0.01200179446309805,0.99984,49992.0,0.06346040456295013,0.9816,9816.0,0.05567991114258766,0.9819,9819.0,5771.095549106598
72000,0.012001888282895088,0.99984,49992.0,0.06346881211400032,0.9815,9815.0,0.05568922787308693,0.982,9820.0,5811.349107980728
72500,0.012003838037252426,0.99986,49993.0,0.06344406396448612,0.9814,9814.0,0.0556702906370163,0.982,9820.0,5851.631773948669
73000,0.012002972966432572,0.99984,49992.0,0.06344610265493393,0.9815,9815.0,0.05567804890871048,0.982,9820.0,5892.128752946854
73500,0.012002747973799705,0.99984,49992.0,0.06346647510826588,0.9816,9816.0,0.05567264645695686,0.9819,9819.0,5932.564857006073
74000,0.012001593056321144,0.99984,49992.0,0.06343824265003205,0.9815,9815.0,0.05566770052909851,0.982,9820.0,5972.861176967621
74500,0.012002313507795334,0.99984,49992.0,0.06341751783490181,0.9815,9815.0,0.05565034254789353,0.9818,9818.0,6013.223395109177
75000,0.012002449170351029,0.99984,49992.0,0.0634221970319748,0.9815,9815.0,0.05565205314159393,0.9819,9819.0,6053.525400161743
75500,0.012000689278244972,0.99984,49992.0,0.06342680930495262,0.9815,9815.0,0.05565727190375328,0.982,9820.0,6093.845308065414
76000,0.012000716921687126,0.99984,49992.0,0.06341586140990257,0.9814,9814.0,0.05565689181089401,0.9818,9818.0,6134.258226156235
76500,0.012001113897562027,0.99984,49992.0,0.06342411893606185,0.9815,9815.0,0.0556522714316845,0.9818,9818.0,6174.653103113174
